true_strategy	forward_pred_strategy
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Passive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Passive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Passive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Passive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Passive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Passive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Passive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Passive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Passive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Maniac
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
Loose_Aggressive	Loose_Aggressive
